FromCurrency,ToCurrency,Date,ExchangeRate
TulipDollar,IpomoeaDollar,2022/10/19,0.04
TulipDollar,IpomoeaDollar,2022/10/20,0.04
TulipDollar,IpomoeaDollar,2022/10/21,0.03
TulipDollar,IpomoeaDollar,2022/10/22,0.04
TulipDollar,IpomoeaDollar,2022/10/23,0.02
TulipDollar,IpomoeaDollar,2022/10/24,0.04
TulipDollar,IpomoeaDollar,2022/10/25,0.05
TulipDollar,IpomoeaDollar,2022/10/26,0.03
TulipDollar,IpomoeaDollar,2022/10/27,0.04
TulipDollar,IpomoeaDollar,2022/10/28,0.01
TulipDollar,IpomoeaDollar,2022/10/29,0.04
TulipDollar,IpomoeaDollar,2022/10/30,0.01
TulipDollar,IpomoeaDollar,2022/10/31,0.04
TulipDollar,IpomoeaDollar,2022/11/1,0.04
TulipDollar,IpomoeaDollar,2022/11/2,0.04
TulipDollar,IpomoeaDollar,2022/11/3,0.03
TulipDollar,IpomoeaDollar,2022/11/4,0.02
TulipDollar,IpomoeaDollar,2022/11/5,0.04
TulipDollar,IpomoeaDollar,2022/11/6,0.05
TulipDollar,IpomoeaDollar,2022/11/7,0.01
TulipDollar,IpomoeaDollar,2022/11/8,0.05
TulipDollar,IpomoeaDollar,2022/11/9,0.02
TulipDollar,IpomoeaDollar,2022/11/10,0.03
TulipDollar,IpomoeaDollar,2022/11/11,0.05
TulipDollar,IpomoeaDollar,2022/11/12,0.01
TulipDollar,IpomoeaDollar,2022/11/13,0.02
TulipDollar,IpomoeaDollar,2022/11/14,0.02
TulipDollar,IpomoeaDollar,2022/11/15,0.05
TulipDollar,IpomoeaDollar,2022/11/16,0.01
TulipDollar,IpomoeaDollar,2022/11/17,0.01
TulipDollar,IpomoeaDollar,2022/11/18,0.02
TulipDollar,IpomoeaDollar,2022/11/19,0.02
TulipDollar,IpomoeaDollar,2022/11/20,0.02
TulipDollar,IpomoeaDollar,2022/11/21,0.05
TulipDollar,IpomoeaDollar,2022/11/22,0.01
TulipDollar,IpomoeaDollar,2022/11/23,0.05
TulipDollar,IpomoeaDollar,2022/11/24,0.01
TulipDollar,IpomoeaDollar,2022/11/25,0.03
TulipDollar,IpomoeaDollar,2022/11/26,0.04
TulipDollar,IpomoeaDollar,2022/11/27,0.04
TulipDollar,IpomoeaDollar,2022/11/28,0.03
TulipDollar,IpomoeaDollar,2022/11/29,0.04
TulipDollar,IpomoeaDollar,2022/11/30,0.02
TulipDollar,RoseDollar,2022/10/1,0.24
TulipDollar,RoseDollar,2022/10/2,0.27
TulipDollar,RoseDollar,2022/10/3,0.2
TulipDollar,RoseDollar,2022/10/4,0.28
TulipDollar,RoseDollar,2022/10/5,0.23
TulipDollar,RoseDollar,2022/10/6,0.25
TulipDollar,RoseDollar,2022/10/7,0.29
TulipDollar,RoseDollar,2022/10/8,0.27
TulipDollar,RoseDollar,2022/10/9,0.26
TulipDollar,RoseDollar,2022/10/10,0.2
TulipDollar,RoseDollar,2022/10/11,0.22
TulipDollar,RoseDollar,2022/10/12,0.27
TulipDollar,RoseDollar,2022/10/13,0.3
TulipDollar,RoseDollar,2022/10/14,0.26
TulipDollar,RoseDollar,2022/10/15,0.26
TulipDollar,RoseDollar,2022/10/16,0.25
TulipDollar,RoseDollar,2022/10/17,0.21
TulipDollar,RoseDollar,2022/10/18,0.23
TulipDollar,RoseDollar,2022/10/19,0.25
TulipDollar,RoseDollar,2022/10/20,0.23
TulipDollar,RoseDollar,2022/10/21,0.22
TulipDollar,RoseDollar,2022/10/22,0.3
TulipDollar,RoseDollar,2022/10/23,0.2
TulipDollar,RoseDollar,2022/10/24,0.25
TulipDollar,RoseDollar,2022/10/25,0.27
TulipDollar,RoseDollar,2022/10/26,0.23
TulipDollar,RoseDollar,2022/10/27,0.29
TulipDollar,RoseDollar,2022/10/28,0.26
TulipDollar,RoseDollar,2022/10/29,0.21
TulipDollar,RoseDollar,2022/10/30,0.28
TulipDollar,RoseDollar,2022/10/31,0.28
TulipDollar,RoseDollar,2022/11/1,0.29
TulipDollar,RoseDollar,2022/11/2,0.3
TulipDollar,RoseDollar,2022/11/3,0.25
TulipDollar,RoseDollar,2022/11/4,0.29
TulipDollar,RoseDollar,2022/11/5,0.3
TulipDollar,RoseDollar,2022/11/6,0.24
TulipDollar,RoseDollar,2022/11/7,0.21
TulipDollar,RoseDollar,2022/11/8,0.25
TulipDollar,RoseDollar,2022/11/9,0.24
TulipDollar,RoseDollar,2022/11/10,0.21
TulipDollar,RoseDollar,2022/11/11,0.29
TulipDollar,RoseDollar,2022/11/12,0.24
TulipDollar,RoseDollar,2022/11/13,0.23
TulipDollar,RoseDollar,2022/11/14,0.3
TulipDollar,RoseDollar,2022/11/15,0.23
TulipDollar,RoseDollar,2022/11/16,0.22
TulipDollar,RoseDollar,2022/11/17,0.24
TulipDollar,RoseDollar,2022/11/18,0.23
TulipDollar,RoseDollar,2022/11/19,0.26
TulipDollar,RoseDollar,2022/11/20,0.24
TulipDollar,RoseDollar,2022/11/21,0.29
TulipDollar,RoseDollar,2022/11/22,0.25
TulipDollar,RoseDollar,2022/11/23,0.24
TulipDollar,RoseDollar,2022/11/24,0.21
TulipDollar,RoseDollar,2022/11/25,0.22
TulipDollar,RoseDollar,2022/11/26,0.3
TulipDollar,RoseDollar,2022/11/27,0.25
TulipDollar,RoseDollar,2022/11/28,0.22
TulipDollar,RoseDollar,2022/11/29,0.21
TulipDollar,RoseDollar,2022/11/30,0.23
